tab 	pmag_specimens
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_names	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_step_max	measurement_step_min	measurement_step_unit	specimen_alpha95	specimen_comp_n	specimen_comp_name	specimen_correction	specimen_dang	specimen_dec	specimen_direction_type	specimen_flag	specimen_inc	specimen_mad	specimen_n	specimen_tilt_correction
	This study	Khukh_Davaa	Z37.6	Z37	Z37.6a	Z37.6a:LP-DIR-T	hargrave 2015-02-19 15:29:54	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	852	698	K		2	MAG	u	5.4	239.9	l	g	-39.4	7.0	15	100
	This study	Khukh_Davaa	Z37.7	Z37	Z37.7a	Z37.7a:LP-DIR-T	hargrave 2015-02-19 15:31:27	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	423	77	K		2	LOW	u	162.5	350.0	l	g	67.6	2.5	3	0
	This study	Khukh_Davaa	Z37.7	Z37	Z37.7a	Z37.7a:LP-DIR-T	hargrave 2015-02-19 15:31:27	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	855	833	K		2	MAG	u	2.3	181.3	l	g	-65.5	5.6	7	0
	This study	Khukh_Davaa	Z37.7	Z37	Z37.7a	Z37.7a:LP-DIR-T	hargrave 2015-02-19 15:31:27	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	423	77	K		2	LOW	u	162.5	58.3	l	g	42.4	2.5	3	100
	This study	Khukh_Davaa	Z37.7	Z37	Z37.7a	Z37.7a:LP-DIR-T	hargrave 2015-02-19 15:31:27	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	855	833	K		2	MAG	u	2.3	237.6	l	g	-37.5	5.6	7	100
	This study	Khukh_Davaa	Z37.8	Z37	Z37.8a	Z37.8a:LP-DIR-T	hargrave 2015-02-19 15:32:58	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	423	77	K		2	LOW	u	174.7	355.5	l	g	63.5	1.3	3	0
	This study	Khukh_Davaa	Z37.8	Z37	Z37.8a	Z37.8a:LP-DIR-T	hargrave 2015-02-19 15:32:58	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	855	723	K		2	MAG	u	0.9	183.1	l	g	-65.9	8.4	14	0
	This study	Khukh_Davaa	Z37.8	Z37	Z37.8a	Z37.8a:LP-DIR-T	hargrave 2015-02-19 15:32:58	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	423	77	K		2	LOW	u	174.7	54.0	l	g	39.1	1.3	3	100
	This study	Khukh_Davaa	Z37.8	Z37	Z37.8a	Z37.8a:LP-DIR-T	hargrave 2015-02-19 15:32:58	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	855	723	K		2	MAG	u	0.9	238.3	l	g	-37.0	8.4	14	100
	This study	Khukh_Davaa	Z37.9	Z37	Z37.9a	Z37.9a:LP-DIR-T	hargrave 2015-02-19 15:34:28	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	423	77	K		2	LOW	u	177.2	7.4	l	g	60.1	1.6	3	0
	This study	Khukh_Davaa	Z37.9	Z37	Z37.9a	Z37.9a:LP-DIR-T	hargrave 2015-02-19 15:34:28	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	855	828	K		2	MAG	u	7.1	187.7	l	g	-64.1	13.0	7	0
	This study	Khukh_Davaa	Z37.9	Z37	Z37.9a	Z37.9a:LP-DIR-T	hargrave 2015-02-19 15:34:28	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	423	77	K		2	LOW	u	177.2	53.2	l	g	32.5	1.6	3	100
	This study	Khukh_Davaa	Z37.9	Z37	Z37.9a	Z37.9a:LP-DIR-T	hargrave 2015-02-19 15:34:28	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	855	828	K		2	MAG	u	7.1	237.4	l	g	-34.4	13.0	7	100
	This study	Khukh_Davaa	Z38.10	Z38	Z38.10a	Z38.10a:LP-DIR-T	hargrave 2015-02-19 15:49:51	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	423	77	K		2	LOW	u	16.7	10.4	l	g	60.3	0.5	3	0
	This study	Khukh_Davaa	Z38.10	Z38	Z38.10a	Z38.10a:LP-DIR-T	hargrave 2015-02-19 15:49:51	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	852	748	K		2	MAG	u	11.0	135.0	l	g	-70.2	8.3	12	0
	This study	Khukh_Davaa	Z38.10	Z38	Z38.10a	Z38.10a:LP-DIR-T	hargrave 2015-02-19 15:49:51	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	423	77	K		2	LOW	u	16.7	52.6	l	g	31.4	0.5	3	100
	This study	Khukh_Davaa	Z38.10	Z38	Z38.10a	Z38.10a:LP-DIR-T	hargrave 2015-02-19 15:49:51	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	852	748	K		2	MAG	u	11.0	241.1	l	g	-54.7	8.3	12	100
	This study	Khukh_Davaa	Z38.1	Z38	Z38.1a	Z38.1a:LP-DIR-T	hargrave 2015-02-19 15:36:01	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	423	77	K		2	LOW	u	7.9	11.5	l	g	64.3	2.1	3	0
	This study	Khukh_Davaa	Z38.1	Z38	Z38.1a	Z38.1a:LP-DIR-T	hargrave 2015-02-19 15:36:01	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	852	788	K		2	MAG	u	6.8	210.1	l	g	-69.4	14.4	11	0
	This study	Khukh_Davaa	Z38.1	Z38	Z38.1a	Z38.1a:LP-DIR-T	hargrave 2015-02-19 15:36:01	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	423	77	K		2	LOW	u	7.9	56.8	l	g	33.2	2.1	3	100
	This study	Khukh_Davaa	Z38.1	Z38	Z38.1a	Z38.1a:LP-DIR-T	hargrave 2015-02-19 15:36:01	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	852	788	K		2	MAG	u	6.8	246.9	l	g	-30.8	14.4	11	100
	This study	Khukh_Davaa	Z38.2	Z38	Z38.2a	Z38.2a:LP-DIR-T	hargrave 2015-02-19 15:37:53	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	423	77	K		2	LOW	u	6.4	21.4	l	g	65.5	1.1	3	0
	This study	Khukh_Davaa	Z38.2	Z38	Z38.2a	Z38.2a:LP-DIR-T	hargrave 2015-02-19 15:37:53	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	852	803	K		2	MAG	u	7.6	203.5	l	g	-65.6	13.7	9	0
	This study	Khukh_Davaa	Z38.2	Z38	Z38.2a	Z38.2a:LP-DIR-T	hargrave 2015-02-19 15:37:53	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	423	77	K		2	LOW	u	6.4	61.0	l	g	30.6	1.1	3	100
	This study	Khukh_Davaa	Z38.2	Z38	Z38.2a	Z38.2a:LP-DIR-T	hargrave 2015-02-19 15:37:53	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	852	803	K		2	MAG	u	7.6	241.8	l	g	-30.0	13.7	9	100
	This study	Khukh_Davaa	Z38.3	Z38	Z38.3a	Z38.3a:LP-DIR-T	hargrave 2015-02-19 15:39:29	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	423	77	K		3	LOW	u	149.9	352.7	l	g	47.8	0.9	3	0
	This study	Khukh_Davaa	Z38.3	Z38	Z38.3a	Z38.3a:LP-DIR-T	hargrave 2015-02-19 15:39:29	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	828	623	K		3	MAG	u	21.4	170.9	l	g	-46.4	5.7	11	0
	This study	Khukh_Davaa	Z38.3	Z38	Z38.3a	Z38.3a:LP-DIR-T	hargrave 2015-02-19 15:39:29	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	953	863	K		3	HEM	u	5.4	197.6	l	g	-25.5	13.2	7	0
	This study	Khukh_Davaa	Z38.3	Z38	Z38.3a	Z38.3a:LP-DIR-T	hargrave 2015-02-19 15:39:29	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	423	77	K		3	LOW	u	149.9	33.7	l	g	33.4	0.9	3	100
	This study	Khukh_Davaa	Z38.3	Z38	Z38.3a	Z38.3a:LP-DIR-T	hargrave 2015-02-19 15:39:29	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	828	623	K		3	MAG	u	21.4	211.5	l	g	-33.8	5.7	11	100
	This study	Khukh_Davaa	Z38.3	Z38	Z38.3a	Z38.3a:LP-DIR-T	hargrave 2015-02-19 15:39:29	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	953	863	K		3	HEM	u	5.4	209.1	l	g	-4.0	13.2	7	100
	This study	Khukh_Davaa	Z38.4	Z38	Z38.4a	Z38.4a:LP-DIR-T	hargrave 2015-02-19 15:41:01	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	423	77	K		3	LOW	u	153.2	3.9	l	g	61.3	0.3	3	0
	This study	Khukh_Davaa	Z38.4	Z38	Z38.4a	Z38.4a:LP-DIR-T	hargrave 2015-02-19 15:41:01	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	849	698	K		3	MAG	u	9.5	175.7	l	g	-58.6	4.6	14	0
	This study	Khukh_Davaa	Z38.4	Z38	Z38.4a	Z38.4a:LP-DIR-T	hargrave 2015-02-19 15:41:01	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	953	863	K		3	HEM	u	12.0	193.5	l	g	-27.2	19.9	6	0
	This study	Khukh_Davaa	Z38.4	Z38	Z38.4a	Z38.4a:LP-DIR-T	hargrave 2015-02-19 15:41:01	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	423	77	K		3	LOW	u	153.2	51.6	l	g	34.6	0.3	3	100
	This study	Khukh_Davaa	Z38.4	Z38	Z38.4a	Z38.4a:LP-DIR-T	hargrave 2015-02-19 15:41:01	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	849	698	K		3	MAG	u	9.5	226.3	l	g	-37.0	4.6	14	100
	This study	Khukh_Davaa	Z38.4	Z38	Z38.4a	Z38.4a:LP-DIR-T	hargrave 2015-02-19 15:41:01	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	953	863	K		3	HEM	u	12.0	207.6	l	g	-7.8	19.9	6	100
	This study	Khukh_Davaa	Z38.5	Z38	Z38.5a	Z38.5a:LP-DIR-T	hargrave 2015-02-19 15:42:30	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	423	77	K		2	LOW	u	84.1	2.7	l	g	71.7	0.3	3	0
	This study	Khukh_Davaa	Z38.5	Z38	Z38.5a	Z38.5a:LP-DIR-T	hargrave 2015-02-19 15:42:30	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	852	698	K		2	MAG	u	5.7	151.2	l	g	-73.0	7.8	14	0
	This study	Khukh_Davaa	Z38.5	Z38	Z38.5a	Z38.5a:LP-DIR-T	hargrave 2015-02-19 15:42:30	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	423	77	K		2	LOW	u	84.1	63.1	l	g	39.6	0.3	3	100
	This study	Khukh_Davaa	Z38.5	Z38	Z38.5a	Z38.5a:LP-DIR-T	hargrave 2015-02-19 15:42:30	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	852	698	K		2	MAG	u	5.7	243.3	l	g	-49.1	7.8	14	100
	This study	Khukh_Davaa	Z38.6	Z38	Z38.6a	Z38.6a:LP-DIR-T	hargrave 2015-02-19 15:43:56	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	423	77	K		2	LOW	u	13.0	5.5	l	g	69.0	1.8	3	0
	This study	Khukh_Davaa	Z38.6	Z38	Z38.6a	Z38.6a:LP-DIR-T	hargrave 2015-02-19 15:43:56	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	846	748	K		2	MAG	u	3.9	135.5	l	g	-65.1	11.8	11	0
	This study	Khukh_Davaa	Z38.6	Z38	Z38.6a	Z38.6a:LP-DIR-T	hargrave 2015-02-19 15:43:56	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	423	77	K		2	LOW	u	13.0	60.4	l	g	37.6	1.8	3	100
	This study	Khukh_Davaa	Z38.6	Z38	Z38.6a	Z38.6a:LP-DIR-T	hargrave 2015-02-19 15:43:56	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	846	748	K		2	MAG	u	3.9	232.5	l	g	-56.2	11.8	11	100
	This study	Khukh_Davaa	Z38.7	Z38	Z38.7a	Z38.7a:LP-DIR-T	hargrave 2015-02-19 15:45:23	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	423	77	K		2	LOW	u	44.5	354.7	l	g	60.6	0.8	3	0
	This study	Khukh_Davaa	Z38.7	Z38	Z38.7a	Z38.7a:LP-DIR-T	hargrave 2015-02-19 15:45:23	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	849	698	K		2	MAG	u	9.5	172.3	l	g	-79.8	13.1	13	0
	This study	Khukh_Davaa	Z38.7	Z38	Z38.7a	Z38.7a:LP-DIR-T	hargrave 2015-02-19 15:45:23	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	423	77	K		2	LOW	u	44.5	48.3	l	g	38.3	0.8	3	100
	This study	Khukh_Davaa	Z38.7	Z38	Z38.7a	Z38.7a:LP-DIR-T	hargrave 2015-02-19 15:45:23	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	849	698	K		2	MAG	u	9.5	252.8	l	g	-44.0	13.1	13	100
	This study	Khukh_Davaa	Z38.8	Z38	Z38.8a	Z38.8a:LP-DIR-T	hargrave 2015-02-19 15:46:50	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	423	77	K		2	LOW	u	127.4	3.9	l	g	69.9	1.9	3	0
	This study	Khukh_Davaa	Z38.8	Z38	Z38.8a	Z38.8a:LP-DIR-T	hargrave 2015-02-19 15:46:50	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	852	748	K		2	MAG	u	12.3	187.6	l	g	-66.3	10.0	12	0
	This study	Khukh_Davaa	Z38.8	Z38	Z38.8a	Z38.8a:LP-DIR-T	hargrave 2015-02-19 15:46:50	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	423	77	K		2	LOW	u	127.4	61.1	l	g	38.5	1.9	3	100
	This study	Khukh_Davaa	Z38.8	Z38	Z38.8a	Z38.8a:LP-DIR-T	hargrave 2015-02-19 15:46:50	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	852	748	K		2	MAG	u	12.3	237.9	l	g	-35.7	10.0	12	100
	This study	Khukh_Davaa	Z38.9	Z38	Z38.9a	Z38.9a:LP-DIR-T	hargrave 2015-02-19 15:48:19	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	423	77	K		2	LOW	u	112.7	344.9	l	g	69.1	2.4	3	0
	This study	Khukh_Davaa	Z38.9	Z38	Z38.9a	Z38.9a:LP-DIR-T	hargrave 2015-02-19 15:48:19	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	852	748	K		2	MAG	u	1.6	149.4	l	g	-71.8	6.0	13	0
	This study	Khukh_Davaa	Z38.9	Z38	Z38.9a	Z38.9a:LP-DIR-T	hargrave 2015-02-19 15:48:19	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	423	77	K		2	LOW	u	112.7	57.6	l	g	44.6	2.4	3	100
	This study	Khukh_Davaa	Z38.9	Z38	Z38.9a	Z38.9a:LP-DIR-T	hargrave 2015-02-19 15:48:19	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	852	748	K		2	MAG	u	1.6	241.6	l	g	-49.8	6.0	13	100
	This study	Khukh_Davaa	Z39.1	Z39	Z39.1a	Z39.1a:LP-DIR-T	hargrave 2015-02-19 15:51:26	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	423	77	K		2	LOW	u	2.7	3.7	l	g	64.2	0.8	3	0
	This study	Khukh_Davaa	Z39.1	Z39	Z39.1a	Z39.1a:LP-DIR-T	hargrave 2015-02-19 15:51:26	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	849	773	K		2	MAG	u	3.4	182.7	l	g	-59.5	9.4	11	0
	This study	Khukh_Davaa	Z39.1	Z39	Z39.1a	Z39.1a:LP-DIR-T	hargrave 2015-02-19 15:51:26	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	423	77	K		2	LOW	u	2.7	54.7	l	g	36.1	0.8	3	100
	This study	Khukh_Davaa	Z39.1	Z39	Z39.1a	Z39.1a:LP-DIR-T	hargrave 2015-02-19 15:51:26	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	849	773	K		2	MAG	u	3.4	229.4	l	g	-34.2	9.4	11	100
	This study	Khukh_Davaa	Z39.2	Z39	Z39.2a	Z39.2a:LP-DIR-T	hargrave 2015-02-19 15:54:35	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	423	77	K		3	LOW	u	143.8	327.0	l	g	52.5	2.8	3	0
	This study	Khukh_Davaa	Z39.2	Z39	Z39.2a	Z39.2a:LP-DIR-T	hargrave 2015-02-19 15:54:35	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	823	673	K		3	MAG	u	38.1	184.2	l	g	-63.2	11.5	9	0
	This study	Khukh_Davaa	Z39.2	Z39	Z39.2a	Z39.2a:LP-DIR-T	hargrave 2015-02-19 15:54:35	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	953	923	K		3	HEM	u	1.2	195.4	l	g	-19.5	2.0	4	0
	This study	Khukh_Davaa	Z39.2	Z39	Z39.2a	Z39.2a:LP-DIR-T	hargrave 2015-02-19 15:54:35	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	423	77	K		3	LOW	u	143.8	31.3	l	g	50.4	2.8	3	100
	This study	Khukh_Davaa	Z39.2	Z39	Z39.2a	Z39.2a:LP-DIR-T	hargrave 2015-02-19 15:54:35	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	823	673	K		3	MAG	u	38.1	233.8	l	g	-35.4	11.5	9	100
	This study	Khukh_Davaa	Z39.2	Z39	Z39.2a	Z39.2a:LP-DIR-T	hargrave 2015-02-19 15:54:35	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	953	923	K		3	HEM	u	1.2	203.5	l	g	-1.0	2.0	4	100
	This study	Khukh_Davaa	Z39.3	Z39	Z39.3a	Z39.3a:LP-DIR-T	hargrave 2015-02-19 15:56:13	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	423	77	K		3	LOW	u	140.9	350.5	l	g	62.0	3.3	3	0
	This study	Khukh_Davaa	Z39.3	Z39	Z39.3a	Z39.3a:LP-DIR-T	hargrave 2015-02-19 15:56:13	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	833	698	K		3	MAG	u	30.1	199.2	l	g	-51.2	11.7	10	0
	This study	Khukh_Davaa	Z39.3	Z39	Z39.3a	Z39.3a:LP-DIR-T	hargrave 2015-02-19 15:56:13	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	953	923	K		3	HEM	u	0.8	188.5	l	g	-15.6	4.4	4	0
	This study	Khukh_Davaa	Z39.3	Z39	Z39.3a	Z39.3a:LP-DIR-T	hargrave 2015-02-19 15:56:13	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	423	77	K		3	LOW	u	140.9	49.0	l	g	40.7	3.3	3	100
	This study	Khukh_Davaa	Z39.3	Z39	Z39.3a	Z39.3a:LP-DIR-T	hargrave 2015-02-19 15:56:13	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	833	698	K		3	MAG	u	30.1	228.3	l	g	-21.8	11.7	10	100
	This study	Khukh_Davaa	Z39.3	Z39	Z39.3a	Z39.3a:LP-DIR-T	hargrave 2015-02-19 15:56:13	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	953	923	K		3	HEM	u	0.8	196.2	l	g	-2.8	4.4	4	100
	This study	Khukh_Davaa	Z39.4	Z39	Z39.4a	Z39.4a:LP-DIR-T	hargrave 2015-02-19 15:57:47	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	423	77	K		3	LOW	u	147.2	347.8	l	g	57.6	4.5	3	0
	This study	Khukh_Davaa	Z39.4	Z39	Z39.4a	Z39.4a:LP-DIR-T	hargrave 2015-02-19 15:57:47	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	828	698	K		3	MAG	u	27.7	193.8	l	g	-54.3	10.2	8	0
	This study	Khukh_Davaa	Z39.4	Z39	Z39.4a	Z39.4a:LP-DIR-T	hargrave 2015-02-19 15:57:47	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	953	903	K		3	HEM	u	3.0	194.3	l	g	-17.8	3.1	5	0
	This study	Khukh_Davaa	Z39.4	Z39	Z39.4a	Z39.4a:LP-DIR-T	hargrave 2015-02-19 15:57:47	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	423	77	K		3	LOW	u	147.2	43.0	l	g	40.4	4.5	3	100
	This study	Khukh_Davaa	Z39.4	Z39	Z39.4a	Z39.4a:LP-DIR-T	hargrave 2015-02-19 15:57:47	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	828	698	K		3	MAG	u	27.7	228.4	l	g	-26.3	10.2	8	100
	This study	Khukh_Davaa	Z39.4	Z39	Z39.4a	Z39.4a:LP-DIR-T	hargrave 2015-02-19 15:57:47	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	953	903	K		3	HEM	u	3.0	201.6	l	g	-0.5	3.1	5	100
	This study	Khukh_Davaa	Z39.5	Z39	Z39.5a	Z39.5a:LP-DIR-T	hargrave 2015-02-19 15:59:17	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	423	77	K		3	LOW	u	146.9	34.9	l	g	57.2	5.4	3	0
	This study	Khukh_Davaa	Z39.5	Z39	Z39.5a	Z39.5a:LP-DIR-T	hargrave 2015-02-19 15:59:17	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	818	673	K		3	MAG	u	31.8	210.2	l	g	-56.0	14.7	7	0
	This study	Khukh_Davaa	Z39.5	Z39	Z39.5a	Z39.5a:LP-DIR-T	hargrave 2015-02-19 15:59:17	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	953	923	K		3	HEM	u	2.3	193.2	l	g	-17.2	2.5	4	0
	This study	Khukh_Davaa	Z39.5	Z39	Z39.5a	Z39.5a:LP-DIR-T	hargrave 2015-02-19 15:59:17	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	423	77	K		3	LOW	u	146.9	59.9	l	g	20.2	5.4	3	100
	This study	Khukh_Davaa	Z39.5	Z39	Z39.5a	Z39.5a:LP-DIR-T	hargrave 2015-02-19 15:59:17	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	818	673	K		3	MAG	u	31.8	237.0	l	g	-20.9	14.7	7	100
	This study	Khukh_Davaa	Z39.5	Z39	Z39.5a	Z39.5a:LP-DIR-T	hargrave 2015-02-19 15:59:17	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	953	923	K		3	HEM	u	2.3	200.4	l	g	-0.8	2.5	4	100
	This study	Khukh_Davaa	Z39.6	Z39	Z39.6a	Z39.6a:LP-DIR-T	hargrave 2015-02-19 16:00:44	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	423	77	K		3	LOW	u	148.8	14.0	l	g	47.0	16.6	3	0
	This study	Khukh_Davaa	Z39.6	Z39	Z39.6a	Z39.6a:LP-DIR-T	hargrave 2015-02-19 16:00:44	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	818	623	K		3	MAG	u	34.3	201.8	l	g	-49.8	14.0	8	0
	This study	Khukh_Davaa	Z39.6	Z39	Z39.6a	Z39.6a:LP-DIR-T	hargrave 2015-02-19 16:00:44	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	953	923	K		3	HEM	u	4.1	209.8	l	g	-7.4	2.8	4	0
	This study	Khukh_Davaa	Z39.6	Z39	Z39.6a	Z39.6a:LP-DIR-T	hargrave 2015-02-19 16:00:44	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	423	77	K		3	LOW	u	148.8	42.6	l	g	21.4	16.6	3	100
	This study	Khukh_Davaa	Z39.6	Z39	Z39.6a	Z39.6a:LP-DIR-T	hargrave 2015-02-19 16:00:44	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	818	623	K		3	MAG	u	34.3	228.5	l	g	-19.6	14.0	8	100
	This study	Khukh_Davaa	Z39.6	Z39	Z39.6a	Z39.6a:LP-DIR-T	hargrave 2015-02-19 16:00:44	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	953	923	K		3	HEM	u	4.1	206.2	l	g	17.3	2.8	4	100
	This study	Khukh_Davaa	Z40.1	Z40	Z40.1a	Z40.1a:LP-DIR-T	hargrave 2015-02-19 16:02:10	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	423	77	K		3	LOW	u	179.7	357.9	l	g	60.1	3.9	3	0
	This study	Khukh_Davaa	Z40.1	Z40	Z40.1a	Z40.1a:LP-DIR-T	hargrave 2015-02-19 16:02:10	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	852	748	K		3	MAG	u	22.6	174.2	l	g	-66.0	4.1	13	0
	This study	Khukh_Davaa	Z40.1	Z40	Z40.1a	Z40.1a:LP-DIR-T	hargrave 2015-02-19 16:02:10	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.1	953	933	K		3	HEM	u	2.3	189.5	l	g	-18.2	3.0	3	0
	This study	Khukh_Davaa	Z40.1	Z40	Z40.1a	Z40.1a:LP-DIR-T	hargrave 2015-02-19 16:02:10	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	423	77	K		3	LOW	u	179.7	48.6	l	g	36.6	3.9	3	100
	This study	Khukh_Davaa	Z40.1	Z40	Z40.1a	Z40.1a:LP-DIR-T	hargrave 2015-02-19 16:02:10	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.1	852	748	K		3	MAG	u	22.6	234.8	l	g	-40.5	4.1	13	100
